districtId,alpha_95PR,average_age,average_household_size,inhib_coef_april_01_14,mean_alpha_Mar_25_31,district_name,SES_highschool_dropouts,SES_residence_vacancies,SES_unemployment,RUR_surrounding_pop,SES_average_income,RUR_distance_to_urban_centers,SES_male_life_expectancy,SES_female_life_expectancy,SES_average_salary,RUR_area_share_farms_forests,RUR_settlement_density,SES_communal_tax_revenue,SES_net_migration,population_density,primary_care_capacity,hospital_capacity,share_of_nursing_home_care,average_living_area,RUR_share_of_1_2_family_homes,ruralness_index,socio_economic_status_index,cluster,total_population,population_60_plus,share_60_plus
9775,1.4433333333333327,42.1,2.3,-0.015960450948257914,1.0715977606466263,Neu-Ulm,5.3,33.5,3.3,285.0,3227.0,12.474166666666699,79.3,83.7,2682.8,77.5,1807.2,842.0,6.5,325.0,63.7,23.2,33.5,44.8,90.65,0.2511613964657609,2.2245158407127072,2.0,163854.0,18314.0,0.11177023447703399
9776,1.371999999999999,43.4,2.2,-0.017872765003540018,1.0411427666181385,Lindau (Bodensee),3.2,38.4,3.0,253.0,3143.0,29.5975,78.6,83.2,2566.5,84.5,1817.6,741.0,6.1,245.0,68.0,62.2,40.2,45.9,81.2769230769231,0.5185427196578236,1.7775760328006973,2.0,78422.0,9663.0,0.123217974547958
9777,1.5,42.4,2.4,-0.017439381260225914,1.0864601685622337,Ostallgäu,4.0,41.5,2.9,181.0,3014.0,20.4441666666667,79.7,83.2,2580.9,87.5,1217.6,760.0,6.0,97.0,60.3,32.4,31.5,47.1,89.59,1.0791559079986148,1.842125545112772,2.0,133585.0,15704.0,0.11755810906913199
9778,1.2049999999999998,42.4,2.5,-0.019652995933456593,1.084277253552911,Unterallgäu,3.3,43.2,2.3,220.0,3070.0,20.314166666666697,79.5,83.8,2554.1,86.4,1039.0,761.0,7.9,113.0,59.1,28.8,35.6,47.7,93.8473684210526,1.271110982441807,2.2267871183585153,2.0,135161.0,15526.0,0.114870413802798
9779,1.4,41.9,2.5,-0.04182665542629387,1.1068847485716657,Donau-Ries,3.7,46.9,2.3,181.0,3151.0,44.506666666666696,78.8,83.3,2650.5,85.4,926.3,813.0,6.0,102.0,61.4,38.9,29.1,47.6,94.9,1.996055686239286,1.9357163675840776,2.0,127920.0,14191.0,0.11093652282676701
9780,1.4592592592592584,43.3,2.2,-0.023836135477609745,1.021701000791057,Oberallgäu,4.9,34.1,3.2,159.0,2760.0,23.885,80.0,84.2,2315.4,83.2,1491.4,689.0,5.6,99.0,72.9,33.5,35.8,47.4,81.0260869565218,0.5721906477937283,1.4797816556076822,2.0,148649.0,18406.0,0.12382188914826199
10041,1.3473616676421591,44.5,2.0,-0.02383143053299776,1.0849736434321895,Regionalverband Saarbrücken,5.9,63.3,9.6,480.0,3259.0,8.14833333333333,76.8,81.9,2610.7,66.3,2466.0,619.0,3.0,793.0,62.7,79.9,34.0,48.3,88.76,-0.7656059479329009,-0.7024182725796823,3.0,327065.0,40247.0,0.123055050219375
10042,1.3866666666666665,44.0,2.4,-0.02597587164257975,1.0812066352562533,Merzig-Wadern,4.4,55.0,5.2,292.0,2831.0,39.175,76.6,81.9,2247.9,84.4,1375.7,480.0,2.7,186.0,53.4,46.7,35.1,55.3,95.62857142857142,1.5395785194789993,-0.9750222259449165,4.0,103636.0,12082.0,0.11658111081091499
10043,1.5861111111111104,45.4,2.2,-0.005178308417605881,1.1568377459848713,Neunkirchen,6.3,61.1,7.7,418.0,3021.0,19.27,76.7,81.4,2263.9,71.3,2018.0,489.0,1.1,534.0,57.1,54.0,33.0,51.5,92.45714285714291,0.09214198762108679,-1.5996609889373088,4.0,135531.0,17413.0,0.128479831182534
10044,1.5039682539682535,44.9,2.3,-0.020531670791447857,1.180767205549993,Saarlouis,4.2,50.8,6.1,379.0,3050.0,24.759166666666697,77.5,81.8,2416.2,73.2,1819.9,608.0,1.6,426.0,57.3,50.1,23.9,52.9,93.7076923076923,0.47217762935542745,-0.26770381320896364,4.0,197877.0,24700.0,0.124825017561414
10045,1.6108695652173917,45.5,2.2,-0.012587685414907296,1.0120843061696403,Saar-Pfalz-Kreis,4.6,54.2,5.8,374.0,3321.0,18.608333333333302,77.8,82.7,2637.4,78.4,1740.0,717.0,1.9,343.0,62.7,100.3,28.9,53.1,94.0857142857143,0.523508890730229,0.6182140781796168,2.0,145394.0,18971.0,0.13047993727389
10046,1.353333333333333,45.1,2.3,-0.009371418299265303,0.9958674857386123,Sankt Wendel,4.9,53.0,4.2,299.0,2907.0,34.4966666666667,77.5,82.2,2117.0,82.1,1185.4,565.0,0.1,185.0,62.3,26.7,25.7,56.1,96.175,1.4608336311223282,-0.7200297695861103,4.0,90120.0,11314.0,0.125543719485131
11000,1.4239999999999995,42.3,1.8,-0.006575190977865583,1.0418119421360788,KS Berlin,7.8,35.4,12.4,3669.0,2905.0,1.815,78.2,83.2,2539.9,22.7,5541.0,665.0,11.8,3891.0,66.0,57.7,24.5,39.1,56.7,-8.132658770071513,0.18578816005180576,3.0,3292365.0,357602.0,0.10861553928559
11001,1.2892857142857144,,,0.0032489368473953262,1.0484514431655056,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,1.3023809523809522,,,-0.001013859467423643,1.016825591942573,,,,,,,,,,,,,,,,,,,,,,,,,,
11003,1.5,,,-0.005168223947126618,1.057518950957355,,,,,,,,,,,,,,,,,,,,,,,,,,
11004,1.25,,,-0.00947201501449905,1.0625292839306089,,,,,,,,,,,,,,,,,,,,,,,,,,
11005,1.3876811594202898,,,-0.025134236908370692,1.039983932663251,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,1.3736007462686568,,,-0.008291292974755988,1.0848224823577803,,,,,,,,,,,,,,,,,,,,,,,,,,
11007,1.4,,,-0.010130913216339731,1.030107088646602,,,,,,,,,,,,,,,,,,,,,,,,,,
11008,1.3054545454545454,,,-0.011932544674861585,1.048439109675987,,,,,,,,,,,,,,,,,,,,,,,,,,
11009,1.3076923076923075,,,-0.0013265838657285712,1.0084412135309562,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,1.301279069767442,,,-0.007165879378410492,1.076798051328582,,,,,,,,,,,,,,,,,,,,,,,,,,
11011,1.445054945054945,,,-0.009197276921333524,1.0115002982905117,,,,,,,,,,,,,,,,,,,,,,,,,,
11012,1.3909090909090909,,,-0.00939667352994157,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12051,1.25,46.6,1.9,-0.02306309506050941,,"Brandenburg an der Havel, Stadt",6.5,62.4,13.5,210.0,2492.0,1.77333333333333,76.0,81.8,2210.2,58.3,1398.0,440.0,2.1,309.0,57.7,122.9,25.3,41.2,67.5,-1.2858971068459693,-2.8287251975675036,0.0,71569.0,9896.0,0.138272156939457
12052,1.2365384615384614,45.0,1.9,0.08150183150183149,0.8305959241808238,KS Cottbus,8.1,98.7,12.1,177.0,2535.0,1.9316666666666698,76.4,81.7,2172.6,51.0,1994.8,544.0,2.7,602.0,70.4,115.5,35.3,40.0,70.7,-1.6070888361840001,-3.1600843059469,0.0,99984.0,12168.0,0.121699471915506
12053,1.0,45.4,1.9,,,"Frankfurt (Oder), Stadt",8.7,74.5,13.8,148.0,2566.0,2.36666666666667,75.4,80.9,2191.9,71.7,1630.4,502.0,-2.8,390.0,72.9,161.7,37.5,40.0,67.8,-0.9226215782236151,-3.9199647781605784,0.0,59140.0,7250.0,0.12259046330740599
12054,1.3652173913043475,41.9,1.9,-0.015424009265363973,1.1180742416481797,KS Potsdam,4.3,51.8,7.7,837.0,2759.0,2.11333333333333,79.3,83.6,2336.1,55.4,2896.9,567.0,11.0,871.0,62.8,97.9,26.0,39.1,62.8,-2.887933143855161,0.7153748929118455,3.0,156021.0,16130.0,0.10338351888527801
12060,1.2722222222222224,45.1,2.1,-0.003976250163165618,0.9768014571087479,Barnim,7.9,29.2,9.7,410.0,2223.0,33.148333333333305,77.4,82.4,2011.8,81.9,1082.6,453.0,7.0,118.0,56.6,67.2,24.2,43.5,90.05,1.1009770146174649,-1.6936444126695038,4.0,172165.0,21556.0,0.125205471495368
12061,1.3620843989769822,45.5,2.2,-0.0018717070070837759,1.1867782107526585,Dahme-Spreewald,6.0,47.2,7.4,257.0,2329.0,43.1,78.2,83.5,2202.7,84.2,757.5,892.0,6.1,71.0,55.0,62.1,22.3,43.6,91.23125,1.7757891608698855,-0.01960493176977684,4.0,160162.0,20587.0,0.128538604662779
12062,1.3333333333333333,47.1,2.2,-0.03344335178544447,,Elbe-Elster,8.4,41.7,12.9,112.0,1999.0,64.9466666666667,75.8,82.3,1962.4,87.0,688.5,377.0,-6.0,55.0,73.3,44.3,18.8,45.2,91.24375,2.5893918137154506,-4.011195999536254,0.0,110188.0,14664.0,0.133081642284096
12063,1.330392156862745,44.3,2.2,-0.014768749091641567,1.149197834392613,Havelland,7.5,74.3,9.2,289.0,2012.0,27.62,77.8,82.1,1804.8,85.4,878.1,482.0,7.7,90.0,50.8,31.0,21.3,44.1,89.54615384615391,1.2552001425040813,-2.53131456415683,0.0,152457.0,18038.0,0.11831532825649198
12064,1.5,45.4,2.1,0.00574581990319151,1.0634734776260362,Märkisch Oderland,7.9,50.3,10.3,273.0,2222.0,35.03,77.8,83.3,2010.1,85.1,783.3,476.0,4.5,87.0,54.1,35.3,21.5,44.3,89.7368421052631,1.5044697972493568,-1.8932925535033924,4.0,187374.0,23078.0,0.123165433838206
12065,1.4826923076923078,44.5,2.1,-0.0004902954059077594,1.0559027315724057,Oberhavel,7.4,51.6,9.1,351.0,2361.0,44.1533333333333,77.9,82.4,2190.8,82.8,1074.6,641.0,8.1,113.0,55.6,49.9,21.1,42.8,88.5066666666667,1.4040001582761168,-1.070338981577233,4.0,200807.0,24141.0,0.120219912652447
12066,1.5000000000000002,47.4,2.0,-0.028285816747355207,0.9597356097887025,Oberspreewald-Lausitz,9.7,35.5,14.2,132.0,2275.0,30.961666666666698,74.9,81.8,2088.8,72.2,803.7,450.0,-5.0,92.0,62.0,46.0,28.9,43.4,84.92727272727271,0.9552746820825538,-4.018938417572041,0.0,117943.0,16210.0,0.13743927151251
12067,1.6384615384615386,46.3,2.1,0.01511645781645559,0.9734930391781081,Oder-Spree,8.7,74.5,9.7,205.0,2303.0,26.545,77.4,82.9,2141.6,85.3,818.7,453.0,3.1,79.0,59.0,76.8,18.3,43.8,89.8833333333333,1.349959351652447,-2.4455582321278952,0.0,178176.0,23569.0,0.132279319324713
12068,1.5000000000000002,45.9,2.1,-0.007373505615263854,1.1040895136738123,Ostprignitz-Ruppin,9.2,66.5,11.3,95.0,2095.0,68.45,76.1,81.9,1990.7,89.8,615.1,422.0,1.2,39.0,66.7,119.9,17.8,45.0,89.11,2.720388915270025,-3.652291348628224,0.0,100242.0,12634.0,0.126034995311347
12069,1.326050420168067,44.3,2.3,-0.02090725098347762,1.1175073812793266,Potsdam-Mittelmark,6.5,62.4,6.9,255.0,2225.0,26.0483333333333,78.8,83.5,2139.0,87.2,898.9,543.0,8.6,80.0,56.4,33.4,25.4,44.6,92.0157894736842,1.3949566959265316,-0.6911344417652309,4.0,202816.0,23685.0,0.11678072735878801
12071,1.4134615384615379,47.1,2.2,-0.037897004955828484,1.0787511569066228,Spree-Neiße,8.1,98.7,10.6,119.0,2335.0,20.376666666666697,76.1,82.3,2096.5,80.4,731.5,526.0,-4.4,71.0,50.0,45.8,28.2,45.3,88.57272727272729,1.1222694049026827,-3.728010490107889,0.0,122523.0,16113.0,0.131510002203668
12072,1.2709956709956711,44.5,2.1,-0.009102495755455698,,Teltow-Fläming,9.4,94.4,7.9,308.0,2307.0,46.101666666666695,77.9,82.8,2269.8,87.2,782.7,742.0,6.4,77.0,50.8,31.1,27.9,43.4,88.74285714285709,1.771036495406391,-1.6887883595555786,4.0,159255.0,18807.0,0.118093623434115
12073,1.2061538461538461,46.7,2.0,0.013776315259831758,,Uckermark,12.1,64.7,16.0,89.0,2109.0,58.048333333333304,75.9,82.4,2014.5,87.1,603.9,414.0,-3.0,39.0,57.9,62.2,14.7,44.6,87.0153846153846,2.2999494065999246,-4.707839803192298,0.0,124682.0,16655.0,0.133579827080092
13003,1.5,43.9,1.8,-0.007300794443651588,1.0539364049576172,"KS Rostock, Hansestadt",10.9,56.9,12.2,256.0,2577.0,2.9583333333333304,77.3,83.7,2267.3,47.6,2826.3,476.0,5.8,1126.0,64.2,73.0,28.8,37.4,55.2,-2.8078301699083266,-1.9720519602124649,3.0,200266.0,23927.0,0.11947609679126801
13004,1.1688639551192146,45.5,1.8,-0.017870555858560993,0.9380016867003096,Schwerin,12.5,37.9,12.1,172.0,2620.0,2.13666666666667,75.6,82.7,2286.3,36.7,2282.1,523.0,5.9,706.0,83.6,159.5,31.8,42.3,58.1,-2.677946027420191,-2.431325979576022,3.0,91293.0,11617.0,0.127249624834325
13071,1.8095238095238066,44.7,1.8,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,64111.0,7737.0,0.12068131833850698
13071,1.8095238095238066,44.7,1.8,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,77573.0,9435.0,0.12162737034792999
13071,1.8095238095238066,44.7,1.8,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,76008.0,9463.0,0.124500052626039
13071,1.8095238095238066,44.7,1.8,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,63719.0,7771.0,0.12195734396333902
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,64111.0,7737.0,0.12068131833850698
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,77573.0,9435.0,0.12162737034792999
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,76008.0,9463.0,0.124500052626039
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,63719.0,7771.0,0.12195734396333902
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,64111.0,7737.0,0.12068131833850698
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,77573.0,9435.0,0.12162737034792999
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,76008.0,9463.0,0.124500052626039
13071,1.8095238095238066,46.1,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,63719.0,7771.0,0.12195734396333902
13071,1.8095238095238066,45.5,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,64111.0,7737.0,0.12068131833850698
13071,1.8095238095238066,45.5,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,77573.0,9435.0,0.12162737034792999
13071,1.8095238095238066,45.5,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,76008.0,9463.0,0.124500052626039
13071,1.8095238095238066,45.5,2.1,-0.010797111385346683,1.039067240582023,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416.0,-2.3,48.0,73.0,62.7,23.1,43.6,85.865,1.516243651888949,-4.366601749558607,0.0,63719.0,7771.0,0.12195734396333902
13072,1.3566666666666662,44.6,2.3,,,Landkreis Rostock,10.7,63.5,9.8,87.0,2043.0,31.8,77.2,83.1,1889.4,86.1,746.4,462.0,2.1,62.0,57.6,38.2,27.0,44.2,88.3434782608696,1.5920937297479796,-3.105319869406793,0.0,115654.0,13774.0,0.11909661576772099
13072,1.3566666666666662,44.6,2.3,,,Landkreis Rostock,10.7,63.5,9.8,87.0,2043.0,31.8,77.2,83.1,1889.4,86.1,746.4,462.0,2.1,62.0,57.6,38.2,27.0,44.2,88.3434782608696,1.5920937297479796,-3.105319869406793,0.0,96905.0,11677.0,0.120499458232289
13072,1.3566666666666662,45.4,2.1,,,Landkreis Rostock,10.7,63.5,9.8,87.0,2043.0,31.8,77.2,83.1,1889.4,86.1,746.4,462.0,2.1,62.0,57.6,38.2,27.0,44.2,88.3434782608696,1.5920937297479796,-3.105319869406793,0.0,115654.0,13774.0,0.11909661576772099
13072,1.3566666666666662,45.4,2.1,,,Landkreis Rostock,10.7,63.5,9.8,87.0,2043.0,31.8,77.2,83.1,1889.4,86.1,746.4,462.0,2.1,62.0,57.6,38.2,27.0,44.2,88.3434782608696,1.5920937297479796,-3.105319869406793,0.0,96905.0,11677.0,0.120499458232289
13073,1.2850649350649352,45.5,1.8,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,56729.0,7428.0,0.130938320788309
13073,1.2850649350649352,45.5,1.8,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,103289.0,13039.0,0.126238031155302
13073,1.2850649350649352,45.5,1.8,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,65495.0,8481.0,0.12949080082449
13073,1.2850649350649352,46.1,2.2,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,56729.0,7428.0,0.130938320788309
13073,1.2850649350649352,46.1,2.2,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,103289.0,13039.0,0.126238031155302
13073,1.2850649350649352,46.1,2.2,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,65495.0,8481.0,0.12949080082449
13073,1.2850649350649352,46.4,2.0,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,56729.0,7428.0,0.130938320788309
13073,1.2850649350649352,46.4,2.0,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,103289.0,13039.0,0.126238031155302
13073,1.2850649350649352,46.4,2.0,-0.009267245574937877,,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403.0,2.1,70.0,68.0,54.4,21.2,44.0,86.495,1.4264249287474804,-3.607733143485046,0.0,65495.0,8481.0,0.12949080082449
13074,1.3333333333333333,45.6,1.9,-0.01798029047825287,1.020653366543536,Nordwestmecklenburg,12.5,37.9,10.6,139.0,2287.0,24.905,76.9,82.8,2024.0,84.9,843.8,430.0,0.4,73.0,63.7,37.8,27.6,43.1,88.2916666666667,1.2821437879991784,-3.030321581675117,0.0,42469.0,5508.0,0.129694600767619
13074,1.3333333333333333,45.6,1.9,-0.01798029047825287,1.020653366543536,Nordwestmecklenburg,12.5,37.9,10.6,139.0,2287.0,24.905,76.9,82.8,2024.0,84.9,843.8,430.0,0.4,73.0,63.7,37.8,27.6,43.1,88.2916666666667,1.2821437879991784,-3.030321581675117,0.0,114165.0,12729.0,0.11149651819734599
13074,1.3333333333333333,43.8,2.3,-0.01798029047825287,1.020653366543536,Nordwestmecklenburg,12.5,37.9,10.6,139.0,2287.0,24.905,76.9,82.8,2024.0,84.9,843.8,430.0,0.4,73.0,63.7,37.8,27.6,43.1,88.2916666666667,1.2821437879991784,-3.030321581675117,0.0,42469.0,5508.0,0.129694600767619
13074,1.3333333333333333,43.8,2.3,-0.01798029047825287,1.020653366543536,Nordwestmecklenburg,12.5,37.9,10.6,139.0,2287.0,24.905,76.9,82.8,2024.0,84.9,843.8,430.0,0.4,73.0,63.7,37.8,27.6,43.1,88.2916666666667,1.2821437879991784,-3.030321581675117,0.0,114165.0,12729.0,0.11149651819734599
13075,1.23068783068783,41.1,1.8,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,55447.0,5315.0,0.09585730517431099
13075,1.23068783068783,41.1,1.8,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,102878.0,13364.0,0.12990143665312298
13075,1.23068783068783,41.1,1.8,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,69610.0,8857.0,0.12723746588133902
13075,1.23068783068783,46.1,2.2,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,55447.0,5315.0,0.09585730517431099
13075,1.23068783068783,46.1,2.2,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,102878.0,13364.0,0.12990143665312298
13075,1.23068783068783,46.1,2.2,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,69610.0,8857.0,0.12723746588133902
13075,1.23068783068783,46.6,2.1,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,55447.0,5315.0,0.09585730517431099
13075,1.23068783068783,46.6,2.1,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,102878.0,13364.0,0.12990143665312298
13075,1.23068783068783,46.6,2.1,-0.00014820812073559246,1.055378189210686,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368.0,-0.1,61.0,67.7,95.8,25.9,43.7,84.50526315789479,1.5511696100759125,-4.520134045229752,0.0,69610.0,8857.0,0.12723746588133902
13076,1.5916666666666663,44.4,2.2,-0.02407234688747294,0.9913767352241785,Ludwigslust-Parchim,12.1,64.4,9.0,90.0,2088.0,39.225,76.6,82.4,1898.7,87.7,604.4,472.0,1.0,45.0,61.1,44.4,26.5,44.6,88.6,1.9028622645990259,-3.570648793732161,0.0,120925.0,13582.0,0.11231755220177801
13076,1.5916666666666663,44.4,2.2,-0.02407234688747294,0.9913767352241785,Ludwigslust-Parchim,12.1,64.4,9.0,90.0,2088.0,39.225,76.6,82.4,1898.7,87.7,604.4,472.0,1.0,45.0,61.1,44.4,26.5,44.6,88.6,1.9028622645990259,-3.570648793732161,0.0,93445.0,11538.0,0.12347370110760301
