districtId,Minijob,Zahnarzt,Krankenhausbetten,Hausarzt_je_EW,Grundsicherung,Soziooekonomische_Lage,Breitband,Baulandpreise,Facharzt,Tanken,Bevoelkerung_Auslaender,Schulabg_Hochschulreife,Wanderungen,GrosseZentren,Nahversorgung,vorschule,Lebenserwartung_maennlich,Wohnflaeche,Lebenserwartung_weiblich,Bevoelkerungspotenzial,Schulabg_ohne,WissensintensiveIndustrien,ALQ_gemittelt,Steuerkraft,BIP,ambulantePflege,SuV_Anteil,stationaerePflege,Schulden,Pflegegeld,BeschaeftigteOhne,ALQ,Laendlichkeit,Einkuenfte,LuW_Anteil,Thuenen-Typologie,SuV_Veraenderung,BeschaeftigteAkademisch,Bevoelkerungsdichte,Apotheke,Pflegedienst,Ein_Zwei_Fam_Haeuser,Polizei,Bevoelkerung_insgesamt,Wohnungsleerstand,Hausarzt,Siedlungsdichte,Freiflaeche,Natuerliche_Bev_Entwicklung,Lohn,Grundschule,Krippenkinder,district_name
9188,22.3,4.55166666666667,99,76.6,15.7,,98.3,744.1,8.5413404215179,5.91,11.5,45.7,10.6,22.4733333333333,4.23333333333333,98.4,81.7,49.9,84.2,572,2.5,12.7,2.9,1205,38500,29.2,14.3,27.8,388.9,43,9.1,3,-0.31,3400,69.5,5,,21,270,4.70833333333333,5.30666666666667,744.1,9.16666666666667,2.9,32.3,3.57166666666667,1886.3,87,,2882.7,,35,LK Starnberg
9363,24,3.835,170.7,78.9,42.4,,99.3,162.7,6.67844649084568,4.83166666666667,7.3,,4.9,1.80166666666667,3.46833333333333,102.4,75.6,47.8,79.7,155,,1.4,7.5,741,51300,26.3,29.3,37,2112.3,36.7,13.2,7.1,,2684,65.5,1,3.2,6.7,593,3.94166666666667,5.47,162.7,6.26666666666667,0.2,,3.48,2025.6,73.3,-4.8,2207.2,2.95,21.3,SK Weiden i.d.OPf.
9189,22.8,5.96666666666667,50.1,65.7,17.9,-1.07,84,200.6,14.3697044509949,7.915,7.3,27,7.5,19.8383333333333,4.76333333333333,87.8,79.7,48.6,83.9,187,4.2,23.6,3.2,827,35800,24.7,8.4,32.9,868.9,42.4,11.6,3.1,0.41,3030,81.7,3,,9.3,112,6.09166666666667,9.20833333333333,200.6,10.5833333333333,1.9,37.5,5.54,1328.4,92.1,,2555.7,,16.9,LK Traunstein
9261,21.6,3.21166666666667,180.7,75.5,30.2,,98.9,333.2,6.69774141905738,4.29,13.5,,18.4,1.715,3.64333333333333,95.8,77.7,43.9,82.1,279,,8.6,4.9,909,55300,18.5,33.2,48.6,1913.6,32.8,13.1,5,,2941,60.4,2,2.9,9.6,1026,4.37,6.695,333.2,6.56666666666667,5,,3.20416666666667,3085.2,69.4,-2.65,2402.3,2.95833333333333,26,SK Landshut
9262,20.3,4.22166666666667,151.1,84.1,28.3,,95.6,136.2,7.7809685220425,4.93833333333333,9.9,,10.5,1.26,3.775,106.9,76.7,48.2,81.2,182,,14,5.9,828,60300,37.7,31.7,33.3,3001.2,29.1,11.5,5.2,,3121,59,2,1.5,11.7,718,4.525,4.68666666666667,136.2,7.36666666666667,2.7,,4.13333333333333,2262.3,69.8,-4.28,2517.4,4.16666666666667,32.9,SK Passau
9271,19.3,7.08,95.3,66.6,19.5,-0.5,39.8,72.6,14.3370521068062,7.09666666666667,5.7,26.9,5.4,14.2483333333333,5.15,92.3,77.7,49.9,81.9,147,3.8,9.4,3.7,688,35200,20.6,12,27.6,994.3,51.8,12,3.1,0.75,2873,83.1,2,,7.3,134,8.275,8.61,72.6,14.2333333333333,0.9,37.6,6.49333333333333,1119.4,88.4,,2459.8,,18.2,LK Deggendorf
9272,25.2,7.7475,52,60.3,12.4,0.25,45.1,34.3,18.6839865144568,12.325,3.1,26.5,2.7,35.1808333333333,5.24916666666667,91.6,77.3,51,82.3,107,3.8,11,4.2,529,25800,20.4,9.2,15.9,1672.6,63.7,12.1,3.9,1.04,2573,87.7,1,,4.4,79,8.54583333333333,11.44,34.3,13,-0.3,52.8,6.88333333333333,860.3,91.3,,2037.9,,15.8,LK Freyung-Grafenau
9273,23.2,7.05166666666667,32.8,66.1,10.3,-0.95,72.1,122.1,14.892062433769,8.50583333333333,8.3,26.5,9.1,28.71,6.85416666666667,92.2,78.6,48.2,82.7,209,4,17.7,3,720,28800,19.1,10.3,29.2,519.4,51.7,13.1,2.8,0.7,2928,86.2,2,,6.9,109,8.13333333333333,9.7075,122.1,13.2166666666667,2.9,41.7,7.915,1063.5,90.2,,2400.4,,16.8,LK Kelheim
9274,24.7,6.69,12.2,54,8.9,-1.07,75.6,113,15.267530559123,7.72666666666667,6.7,23.8,8.1,19.4016666666667,5.97666666666667,91.7,79.4,48.8,83.2,211,3.3,17.8,2.6,794,32400,12.5,10.9,30.7,535.6,56.8,10.4,2.7,0.53,2948,86.4,2,,7.5,113,7.17083333333333,10.2933333333333,113,12.0166666666667,2.7,34.7,6.83833333333333,1035.6,89.5,,2460,,20.2,LK Landshut
9275,23.8,6.17916666666667,34.1,79.4,15,-0.41,65.7,57.3,15.2407231373992,7.3975,4.9,26.6,5.7,21.2275,5.06166666666667,90.4,77.9,51.5,82.9,150,4,14.5,4.1,598,27500,25.5,12.6,21.7,1211.3,52.7,12.1,3.7,0.7,2598,84.2,2,,4.7,122,6.50833333333333,7.025,57.3,11.1,0.9,43.8,5.87666666666667,964.9,88.2,,2196.7,,20.7,LK Passau
9276,21.6,7.52833333333333,41.2,70.8,9.9,0.16,58.6,74.3,16.1174112706366,8.68166666666667,3.4,20.7,2.1,30.6883333333333,6.33333333333333,90.5,76.5,50,81.8,110,3,8.1,4,606,27500,20.5,8.2,22.2,1774,57.3,11.8,3.7,0.98,2702,89.5,1,,4.7,78,8.2,10.9166666666667,74.3,11.65,-0.3,59.9,7.71,957.9,92.3,,2183.3,,17.4,LK Regen
9277,24.5,7.185,52.2,61.8,13,-0.24,60,58.9,15.0939234017257,9.57333333333333,7,23,6.5,44.44,6.26666666666667,91.4,77.8,51,82.4,152,5.2,3.3,3.5,651,28400,26.2,10.1,29.1,1576.7,44.6,11.5,3.5,0.9,2644,87.4,1,,5.5,92,7.82666666666667,8.75333333333333,58.9,13.0166666666667,1.1,41.5,6.82166666666667,910.4,90.3,,2193.9,,18.5,LK Rottal-Inn
9278,24.7,6.28166666666667,42.9,57.2,10.6,-0.45,39.1,81,16.204645514953,9.06,4.8,30.8,6.4,18.1041666666667,5.85333333333333,92,78.7,50.8,82.9,158,4.1,8.4,3,665,23300,14.7,10.2,21.4,526.6,63.9,11.5,2.8,0.75,2696,86.2,2,,5.3,82,7.425,11.1616666666667,81,12.8166666666667,1.9,42.4,6.46,802.6,90.3,,2274,,17.9,LK Straubing-Bogen
9279,17.9,7.26333333333333,26.8,61,10.5,-2.21,34.4,48.7,14.6651049107143,9.22583333333333,8.2,27.4,10.5,28.2116666666667,6.00916666666667,92.4,78,48.8,82.2,156,2.8,46.9,2.8,1652,63600,27.5,11.4,25.4,504,47.1,14.6,2.7,0.87,3779,84.4,2,,4.2,107,7.39833333333333,8.7575,48.7,12.9,3.2,42,7.165,936.5,89.1,,3116.4,,19.7,LK Dingolfing-Landau
9371,22,6.34333333333333,20.1,66,10.3,-0.18,70.4,64.7,14.9028766285967,7.99833333333333,3.8,26.6,1.2,15.4683333333333,6.155,94.8,77.8,50.5,82.8,171,4.2,13.9,3.5,591,24300,16.2,9.4,39.3,1578.6,44.6,10,3.2,0.68,2940,87.6,1,,5.4,82,7.47166666666667,8.925,64.7,10.55,-0.5,52.3,6.335,872.6,91,,2407.9,,24.7,LK Amberg-Sulzbach
9372,20.4,7.25333333333333,54.7,66.7,10.2,-0.15,72.3,42.3,18.875666542889,11.1,3.5,22.3,3.1,44.5916666666667,5.86666666666667,92.8,77.3,50.7,82.9,116,2.6,18.7,3.4,625,30800,25.6,10.3,24.4,1392.3,50,11.8,3.3,1.05,2608,86.7,1,,5.1,83,8.2,9.23166666666667,42.3,11.3,0.3,59.1,6.91166666666667,802.5,90.1,,2216.7,,17.9,LK Cham
9373,20.8,7.395,40.3,59.7,10.4,-0.74,61.8,68.7,16.502663261218,7.72083333333333,5.9,26.8,6,19.505,7.005,90,78.4,49.2,82.6,207,3.3,11.6,2.4,732,33400,17.8,10.5,35,230.7,47.2,11.4,2.2,0.68,2989,81.6,2,,6.8,96,8.04,11.88,68.7,13.6166666666667,1.8,38.9,7.60416666666667,916.2,90.1,,2388.3,,17.9,LK Neumarkt i.d.OPf.
9374,19.3,6.00583333333333,19.8,67.2,11.9,0.12,75.5,54.2,16.3356487593837,10.2783333333333,3.5,28.2,-0.7,17.7583333333333,5.72333333333333,95.8,77.4,50.9,81.8,128,4,19.7,4.1,583,27200,27,9.9,28.8,800.4,44.2,11.6,3.9,0.57,2776,81.8,1,,4.9,67,5.92583333333333,8.095,54.2,9.43333333333333,-0.9,53,6.08,675.3,90.5,,2304.1,,26,LK Neustadt a.d.Waldnaab
9375,25.3,6.36666666666667,12.3,62,10,-1.12,58.9,141.1,13.957198128101,10.67,5.7,16.3,7.4,18.5008333333333,6.27,93.5,79.4,49.8,83.4,205,2.6,21.8,2.5,694,22300,13.3,11.2,37.6,488.6,49.2,11.2,2.4,0.73,2951,85.3,2,,7.2,135,7.96,9.81916666666667,141.1,10.3833333333333,2.2,37.1,6.76,1203.6,89.4,,2466.6,,18.9,LK Regensburg
9464,20.2,3.75583333333333,100.4,90.2,36.4,,99.2,,6.19445390070922,4.07,11.2,,2.8,1.13666666666667,3.49666666666667,101.3,74.4,47.8,80.1,185,,5.2,7,692,40800,26.4,36.3,33.6,2524.2,40,10.4,6.9,,2508,58.6,1,1,8.8,764,4.0175,4.11166666666667,,5.46666666666667,-0.4,,3.92833333333333,2103.5,68.1,-6.23,2310.4,2.71666666666667,29.1,SK Hof
9377,19.3,6.27333333333333,39.6,62.8,10.5,0.29,80.6,38,12.9248097312264,9.46083333333333,2.7,17.6,-0.6,19.64,5.99083333333333,94.7,76.3,49,81.4,123,3.8,12.2,4.8,600,29600,24,8.2,33.6,1582,42.4,11.1,4.5,0.94,2759,87.3,1,,5.9,68,7.03916666666667,7.60166666666667,38,8.68333333333333,-1.7,64.7,6.16666666666667,822,92.2,,2354.7,,24.9,LK Tirschenreuth
9461,18.7,3.07166666666667,140.8,79.2,34.3,,99.5,,5.94878351955307,3.19166666666667,9.2,,7.1,1.72666666666667,2.79833333333333,95.9,77.3,44.3,81.5,279,,19.8,5.2,808,56100,22.7,50.4,40.1,340,37.3,12.2,5,,3159,43.8,3,1.2,12.6,1317,3.05666666666667,4.20833333333333,,5.15,1.8,,2.98166666666667,2611.9,56.6,-2.98,2538.1,3.03333333333333,32.4,SK Bamberg
9462,18.8,3.4725,191.6,67,36.1,,99,189.6,6.53108374476362,4.34166666666667,8.5,,6.5,1.685,3.28416666666667,98.6,76.4,44.5,82.6,211,,3.2,6.3,886,57700,20.7,41.8,45.5,1691.1,33.8,10.7,6.1,,3012,53.8,2,1,12.6,1070,3.7775,4.15916666666667,189.6,5.58333333333333,0.5,,3.50833333333333,2559,63.8,-3.75,2577.2,3.29166666666667,36.4,SK Bayreuth
9471,25.2,4.62,20.8,52.5,8.7,-0.66,85.3,99.5,14.4072079324123,6.18333333333333,3.1,37.4,3.4,14.9333333333333,4.88833333333333,95.9,77.7,47.9,82.3,226,3.6,16.7,3.1,687,23300,17.4,10.2,35,474.4,47.6,11.2,2.9,0.42,2715,85.5,3,,5.7,124,5.17166666666667,6.77333333333333,99.5,11.7833333333333,0.7,37,5.135,1211.1,90.4,,2302.2,,31.8,LK Bamberg
9472,23.5,6.46333333333333,11.9,59.3,7.2,-0.47,51,59,17.4774153315946,8.02166666666667,2.8,34.6,1.6,17.5983333333333,6.37666666666667,93.4,77.7,50.5,82.6,177,3.9,12,3.8,582,18800,21.4,9.2,35.8,1893.9,42.9,10.6,3.7,0.51,2677,88,2,,5.4,82,6.66166666666667,8.085,59,14.1833333333333,-0.6,46.8,7.11666666666667,892.1,91.2,,2310.1,,29.6,LK Bayreuth
9561,18.3,5.78666666666667,215.7,70,28.4,,93,121.4,7.47656075558214,4.47583333333333,8.4,,6.8,1.40666666666667,5.10333333333333,97.1,75.8,46.2,80.1,225,,13,4.7,809,52500,23.6,22.7,43,534,33.4,12.9,5.1,,3005,73.7,2,9.3,10.9,401,5.70666666666667,6.995,121.4,6.75,1,,5.91083333333333,1761.5,78.8,-4.25,2590.3,4.25,25.9,SK Ansbach
9473,16.5,5.99083333333333,10.7,61.1,8.9,-0.57,87.5,39.8,13.6119511379738,7.47166666666667,3.7,32.2,0.9,14.0516666666667,5.925,94.6,77.9,49,82.7,176,5.9,8.9,4.3,680,24800,19.2,12.9,32.6,1177.9,48.2,10.6,4.1,0.55,2483,82.5,2,,5.2,147,6.32333333333333,7.40833333333333,39.8,10.3666666666667,-0.8,48.8,5.87416666666667,1139.7,88,,2251.7,,40.8,LK Coburg
9474,24.6,4.93,27.2,56.2,10.3,-0.57,81.1,130.5,13.2510662123281,6.925,5,31.6,4.1,24.3,5.06,95.4,78.5,48.8,82.1,307,3.3,17.9,3.2,666,22500,17.8,12.6,33.2,1148.3,49,11.6,3,0.52,2856,84.2,2,,10,177,5.60333333333333,7.66,130.5,10.3333333333333,0.8,44.5,5.38833333333333,1411.5,88.4,,2473,,33.6,LK Forchheim
9475,15.2,5.78916666666667,58.7,66.2,10.2,0.47,80.5,21.9,12.6825813036911,8.56333333333333,4,31.7,-0.7,15.3791666666667,5.80666666666667,88.7,77,50.6,81.9,162,5.4,3.7,4.6,637,29600,15.6,11.5,37.5,1361.8,46.9,9.8,4.1,0.62,2539,85.6,1,,7.4,108,6.18166666666667,8.56166666666667,21.9,8.41666666666667,-2.2,78.4,6.51583333333333,938.3,89.2,,2389.5,,32.7,LK Hof
9476,17.9,6.54666666666667,41.5,61.8,10.1,0.12,71.3,30.1,17.7284725614721,8.56,3.1,31.7,-2.1,28.23,5.97666666666667,94.4,76.8,50.3,81.8,161,3.4,8.4,4.4,681,29000,32.2,9.8,22.1,1785,45.7,13.8,4.4,0.94,2529,87.3,1,,5.9,104,6.205,7.23166666666667,30.1,12.3166666666667,-2.3,56.6,6.70166666666667,1065.3,90.7,,2263.5,,34.2,LK Kronach
9477,19.1,5.93666666666667,68.9,73.1,9.1,0.18,88.2,49,15.0431362055281,7.77833333333333,3,32,-0.2,11.1716666666667,6.45666666666667,95.2,76.8,50.4,82.1,173,6.5,9.7,5,697,31100,24.8,11.1,30.8,1233.4,44.4,9.6,4.9,0.82,2772,86.3,1,,7.1,110,6.485,7.41166666666667,49,11.4,-1.6,55.2,5.85166666666667,990.8,89.4,,2385.5,,34.1,LK Kulmbach
9478,17.8,5.58833333333333,112.6,63.1,9.5,0.22,86.7,53.6,12.1118363360649,5.2325,3.5,24.2,1.1,17.5366666666667,5.32,95.4,76.4,48.8,80.8,190,5,6,4.6,625,32300,17.8,11.5,36.2,1644.9,46,14.3,4.6,0.81,2509,82.7,1,,6.6,128,5.47,6.46916666666667,53.6,7.43333333333333,-1,46.1,5.59166666666667,1112.6,89.1,,2313.3,,29.7,LK Lichtenfels
9479,16,5.62,55.6,68.1,10.2,0.78,75.8,32.1,12.6821436471727,8.54416666666667,5.4,30.6,-1.7,10.915,5.1375,98.7,75.7,50.7,80.7,149,5.8,11.4,5.7,626,29900,26.8,11.2,30.2,3579.5,43,13.6,5.4,0.72,2754,84.4,1,,6.7,121,5.63,6.135,32.1,8,-2.7,79,5.5975,1079.3,89.4,,2360.8,,36.3,LK Wunsiedel i.Fichtelgebirge
9564,16.7,2.12666666666667,69.5,67.1,57.2,,99.1,442,5.57831382673551,2.55666666666667,18.6,32.5,8,1.445,2.35666666666667,94.3,77.8,40.7,83,826,7.6,12.1,7.9,929,52600,22.8,61.3,39.6,2595,37.6,12.4,7.6,-2.22,3317,34.6,5,1.1,16.5,2688,2.47666666666667,3.16833333333333,442,5.38333333333333,2.2,30.7,2.40166666666667,4384.2,47.4,-1.35,2918,2.26666666666667,28.4,SK Nürnberg
9565,19.8,3.23166666666667,42.6,70.1,21.9,,95,191.1,6.109272467903,3.745,9.9,,11.8,1.56333333333333,3.41833333333333,87.6,77,45.5,80.9,512,,9.5,4.6,829,32800,18.3,34.5,45.1,1335.3,36.6,15,4.2,,2833,62,2,3,7.6,979,3.33333333333333,3.815,191.1,4.83333333333333,3.4,,3.285,2833.8,67.5,-2.18,2466.8,3.15,25,SK Schwabach
9571,20.4,7.04333333333333,30,57.4,9.3,-0.46,71.1,53.9,15.3283250390781,8.10666666666667,5.8,28.4,3.3,19.87,6.585,96.4,78.3,48.6,83.3,199,4.4,8.9,3.1,696,27500,24.9,10.4,28.2,989,46.9,13.7,3.2,0.79,2700,85.4,2,,5,91,7.29416666666667,8.23333333333333,53.9,12.1833333333333,0.6,46.5,7.11333333333333,874.9,90.2,,2265.1,,32.1,LK Ansbach
9661,20.2,3.40166666666667,118.5,60.1,44.1,,98,412.2,7.39812897203686,3.96,13.4,,5.1,2.03,3.525,95.6,76.8,43.6,81.8,516,,17.4,6.1,968,67800,31,39.6,25.4,922.1,43.6,11.5,5.9,,3157,53,3,1.8,10.8,1091,4.475,4.72166666666667,412.2,7.11666666666667,1,,3.34,2756.7,68,-2.4,2637.2,3,29.5,SK Aschaffenburg
9572,16.8,4.48,8.7,62.5,5.5,-1.26,88.6,188.4,9.95170743603902,5.36833333333333,6.5,41,5.2,12.8066666666667,4.81,97.3,79.9,49.1,83.2,405,3.2,30,2.4,951,31600,16.2,13.6,36.2,698.8,47.6,11.2,2.3,0.3,3590,79.8,3,,14.9,235,4.67833333333333,6.48333333333333,188.4,9.08333333333333,1.6,34.6,4.30166666666667,1730.7,87.4,,2660.7,,37.8,LK Erlangen-Höchstadt
9573,24,4.2925,0,47.4,8.8,-0.76,84.4,208.9,10.5536267197929,5.4775,4.8,42.7,5.1,12.1266666666667,4.45583333333333,96.5,78.9,48.8,82.7,470,2.3,9.5,3.4,743,20900,22.4,17.3,39.6,954.6,38,12.3,3.3,-0.04,2683,79.2,3,,7,370,4.65833333333333,5.62333333333333,208.9,9.43333333333333,0.5,36.5,4.44833333333333,2139.4,84.1,,2294.7,,32.7,LK Fürth
9574,21.7,5.23166666666667,59.1,59.7,8.1,-0.57,66.1,183.5,11.784737330057,6.40833333333333,6.5,32.3,6.3,20.135,5.39333333333333,98.4,78.4,49.2,82.8,348,7,17.4,3.1,831,29000,23.8,13.2,37.5,748,38.7,11.3,3,0.36,2955,83.6,3,,9.2,208,6.57166666666667,6.67166666666667,183.5,9.05,1.1,41.8,5.17333333333333,1572.2,87.6,,2456.7,,35.3,LK Nürnberger Land
9575,23.7,7.23666666666667,46.9,68.5,8.4,-0.21,69.5,71.1,16.5855937814143,8.20666666666667,4.9,27.4,3.3,31.3333333333333,7.02333333333333,96.2,78.4,49.3,82.7,205,4.4,7,2.7,638,24700,25.3,9.8,31.8,804.2,42.9,12.5,2.5,0.85,2596,86.6,1,,4.8,77,7.43833333333333,9.06,71.1,10.4166666666667,0.3,48.8,6.56666666666667,788.3,90.7,,2138.2,,32.7,LK Neustadt a.d.Aisch-Bad Windsheim
9576,22.5,5.835,21.8,60.5,10.2,-0.59,76.5,109.5,13.8625485189865,6.28833333333333,4.9,31.8,3.3,18.73,5.73,97.4,78.5,48.1,83,302,5.8,9,2.9,736,25300,28.3,11.8,27.6,532.5,44.1,11.8,2.9,0.48,2798,84.2,2,,6.2,138,6.255,6.695,109.5,10.4666666666667,0.6,38.3,5.85333333333333,1176,88.8,,2352.4,,29.1,LK Roth
9577,21.7,7.85,45.4,62.7,12.1,-0.18,83.3,68.4,15.6100262368614,8.9475,6.3,27.4,3.9,37.2983333333333,7.69583333333333,95.7,77.4,48,82.8,184,3.3,10.9,3.5,634,28100,27.8,10.3,31.7,487.7,40.5,12.2,3.4,0.76,2894,84.3,1,,6.2,95,7.68666666666667,8.98,68.4,11.5166666666667,0.4,55.1,7.78416666666667,927,90.5,,2266.4,,27.8,LK Weißenburg-Gunzenhausen
9663,21.7,3.25833333333333,188.1,85.3,44.5,,99.1,279.7,6.73098170084866,3.86666666666667,8.7,43.6,1.5,1.85583333333333,2.93416666666667,100.3,78.2,44.5,83.1,311,5.4,6.5,4.9,829,58400,28.3,47.9,38.9,1828.6,32.9,10.4,4.5,-0.99,3129,46.4,5,1.1,15.6,1418,3.13833333333333,4.90416666666667,279.7,6.53333333333333,-0.2,27.9,2.84166666666667,2956.7,58.2,-2.38,2526.7,2.95,33.1,SK Würzburg
9671,26.3,5.435,8.8,58.5,10.7,-0.96,88.8,189.5,15.634347894406,6.085,7.4,32,2.1,19.4566666666667,4.71,97,79.7,48.8,83.4,420,4,13.9,3.2,797,29000,22,14.2,20.7,738,57.2,10.9,3.2,0.05,2956,80.4,3,,9.3,247,5.79666666666667,7.20166666666667,189.5,16.9166666666667,0.2,44.6,5.31,1740.6,86.9,,2522.8,,31.7,LK Aschaffenburg
9672,22.8,8.01666666666667,85.5,67.1,14.1,-0.07,81.2,48,18.5395032095243,9.38833333333333,3.7,30.4,1.6,31.92,7.06,94.6,78.9,50.5,82.5,158,2.6,3.6,4.2,583,27400,23.2,10.7,34.3,931.4,42.5,10.4,3.8,0.76,2726,83.8,1,,6.3,91,8.06833333333333,9.51333333333333,48,12.6166666666667,-0.7,67.1,7.28333333333333,845.2,89.9,,2219.5,,29.2,LK Bad Kissingen
9764,18.1,4.90666666666667,129.4,64,24.3,,96.2,152.5,8.21235772807795,5.82,14.4,,8.2,1.86166666666667,4.89666666666667,93.9,77.6,41.5,81.3,224,,22.5,4.1,948,56800,26.6,25.7,34.6,710.2,38.8,13.2,3.9,,3071,71.6,2,2.4,7.4,602,5.39666666666667,5.40666666666667,152.5,6.95,2.3,,4.205,2341.2,76,-2.45,2569.7,3.78333333333333,18.3,SK Memmingen
9673,18.7,6.97,137.6,69,13.3,-0.05,93.5,26.8,18.5963754058853,8.32833333333333,3,27.8,-0.6,37.8033333333333,5.63,95.5,78.1,50.6,82.3,133,3.3,25.4,3.4,602,33200,29.1,9.8,28.6,1196.9,42.2,9.9,3.2,0.97,2882,87.1,1,,8,78,7.17,9.21,26.8,10.2833333333333,-1,60,6.97666666666667,791.8,90.7,,2354.8,,34.3,LK Rhön-Grabfeld
9674,25.9,5.21333333333333,28.5,58.2,9.5,-0.02,72,36.9,15.3709466231469,6.90333333333333,3,25.7,1,24.4483333333333,5.14833333333333,93.1,77.6,48.9,81.9,168,4.6,20.9,3.6,621,27500,23.3,10.2,23,921.6,53.7,12,3.5,0.95,2923,86.6,1,,5.8,88,5.85666666666667,8.76166666666667,36.9,10.7333333333333,-0.3,48.6,5.48333333333333,862.4,90.5,,2241.1,,30.6,LK Haßberge
9675,22.9,5.58833333333333,27.7,61,10.4,-0.47,89.3,81.4,13.9816805416173,5.44833333333333,5.9,37.8,4.7,27.7983333333333,5.12666666666667,94.3,78.5,47.6,82.4,196,3.3,15.4,3.4,703,29100,18.6,13.7,33,867.4,48.4,11.7,3.2,0.75,2872,82.4,2,,8.1,129,5.96166666666667,6.59166666666667,81.4,11.3833333333333,0.9,56.6,5.46833333333333,944.6,87.5,,2264.8,,34.1,LK Kitzingen
9676,25.3,5.76833333333333,23.4,61.7,12.9,-0.56,95,141.6,14.019332824891,7.72,9.2,24.3,0.5,32.3666666666667,5.915,97,79.2,47.6,83.2,324,4.7,20.1,3.4,727,30200,19.3,11.3,22.3,1004.9,58.4,14.3,3.3,0.57,2965,85.8,2,,6.8,179,6.42333333333333,10.29,141.6,11.6833333333333,-0.1,55.9,5.19833333333333,1578,89.8,,2380.5,,30.7,LK Miltenberg
9677,20.8,7.56666666666667,52.8,63.5,7.9,-0.85,86,69.5,16.2817737562895,7.64,4.9,28.4,-0.3,33.805,6.69,96.4,79,50.7,83.2,212,2.5,28.3,2.7,740,32400,21.5,9.3,28.5,808,50,11.7,2.5,0.89,3233,87.9,2,,10,95,8.04166666666667,9.18666666666667,69.5,12.2,-1,56.9,6.27833333333333,1027.1,91.3,,2683.4,,36.2,LK Main-Spessart
9771,28.1,5.21333333333333,23.2,58.8,9.8,-0.92,88,158.6,10.9589112702324,7.12,6.3,18.9,5.8,18.7233333333333,5.02666666666667,92.9,79.6,48,83.8,360,3.8,8.5,2.8,766,24100,14.8,11.9,29.8,633.1,55.3,11.8,2.7,0.36,2820,85.1,3,,6.7,166,6.14166666666667,7.175,158.6,10.2166666666667,2,36.4,5.10833333333333,1388.9,88.6,,2152.1,,20.5,LK Aichach-Friedberg
9678,25.4,5.77083333333333,53,51,6.7,-0.8,90.4,78.2,14.5649942018554,7.75833333333333,3.8,28.2,3.4,16.2966666666667,5.85333333333333,95.1,79.6,49.3,83.4,193,4.9,4.7,2.9,614,22700,18.2,12.5,27.8,689.8,54,11.4,3,0.52,2573,84.2,2,,5.7,135,6.57166666666667,7.71333333333333,78.2,11.9166666666667,0.7,44.4,6.31166666666667,1081.4,88.5,,2095.8,,34.9,LK Schweinfurt
9679,25.5,4.97,8.2,65.3,9.8,-1.12,95.9,139.1,13.368175518975,6.38333333333333,4.4,16.4,2.3,15.5283333333333,5.13,95.6,80.1,49.6,84.3,222,2.8,9,2.9,702,23600,21.9,12.2,24.3,626.6,53.8,10,2.7,0.68,2763,84.5,2,,9.5,165,5.27833333333333,7.63,139.1,12.8666666666667,0.7,43.2,4.90333333333333,1348.3,88.5,,2292,,39.4,LK Würzburg
9761,19.8,2.75166666666667,105.5,63.3,49.3,,99.3,477.8,5.43479149152305,3.50833333333333,18.3,36.7,13.5,2.43333333333333,2.80166666666667,94,77.8,38.9,83.3,560,4.1,13.6,6.8,736,45300,25.8,42.9,34.9,1293.1,39.3,12.5,6.7,-1.75,3319,51.8,5,2,15.5,1914,2.82666666666667,3.43,477.8,4.98333333333333,4.3,37.6,2.625,4464.5,63.3,-1.5,2798.1,2.5,25.5,SK Augsburg
9772,25.2,4.66666666666667,12.5,62.2,11.7,-1,91.2,174.6,12.0653464863494,5.34833333333333,7.2,21.4,6.8,18.4316666666667,4.34333333333333,91.6,79.6,46.9,83.7,345,5.2,13.4,3.1,782,26900,22.1,15.1,30.2,627.5,47.7,12.3,3,0.33,2790,81.8,3,,6.9,227,4.91833333333333,7.36,174.6,9.75,2,34.9,4.64166666666667,1495.9,85.7,,2441.7,,22.8,LK Augsburg
9773,23.3,6.19666666666667,33.9,51.3,13.6,-0.62,88.5,74.6,13.1722155413937,9.10333333333333,6.7,29.1,1.6,35.595,5.59833333333333,91.4,78,46.7,83,232,3.5,14.1,2.7,767,30400,19,11.7,32.3,1234.9,48.7,14.3,2.4,0.83,2961,83.6,2,,6,118,6.57833333333333,9.79333333333333,74.6,10.3333333333333,0.3,44.8,6.05666666666667,1009.4,88.9,,2406.3,,21.3,LK Dillingen a.d.Donau
9774,21,5.76,86.4,63.2,11.4,-0.5,91.3,82.4,14.0577106594675,6.28416666666667,10.1,30.8,4.4,28.7116666666667,4.715,94.2,78.5,46,82.7,263,7.1,8.9,3.1,780,41400,20.2,14.1,28.9,451.2,50.9,12,2.9,0.69,2958,81.5,2,,6.8,160,6.005,7.03166666666667,82.4,9.95,1.4,45.9,5.61416666666667,1135.1,86.7,,2494.4,,19.8,LK Günzburg
9775,22.1,5.48666666666667,23.2,63.7,16.6,-1.23,84.4,138.3,11.5442337750081,6.16916666666667,11.7,25.1,6.5,12.4741666666667,4.83083333333333,93.8,79.3,44.8,83.7,285,5.3,15.4,3.3,842,33500,16.2,18,33.5,693,50.3,13,3.1,0.25,3227,77.5,3,,8.8,325,5.525,7.44666666666667,138.3,7.98333333333333,2.1,33.5,4.88666666666667,1807.2,83.3,,2682.8,,22.9,LK Neu-Ulm
