districtId,district_name,Schulabg_ohne_Abschluss,Schulabg_Hochschulreife,Wohnungsleerstand,ALQ_gemittelt,Bev_Potenzial,Einkommen,Distanz_grosse_Zentren,Lebenserwartung_Maenner,Lebenserwartung_Frauen,Lohn,Landw_Forstw_Anteil,Siedlungsdichte,Steuerkraft,Bev_Wanderung,ambulante_Pflege,Baulandpreise,Beschaeft_ohne_Berufsabschluss,Auslaender_Anteil,Bev_Entwicklung,Bev_Dichte,Breitband,Distanz_Grundschulen,Grundsicherung_Anteil,Hausarzt_pro_EW,Krankenhausbetten,Krippen_Quote,Pflegegeld,stationaere_Pflege,Grundschule_Quote,Wohnflaeche,Ein_Zwei_Fam_Haeuser,Nat_Bev_Entw,Strassen_Verkehr_Veraend,Dist_Apotheke,Beschaeft_akademisch,BIP_2014,Dist_Facharzt,Freiflaeche,Dist_Hausarzt,Minijob_Anteil,Dist_Lebensmittel,Dist_Pflegedient,Dist_Polizei,Kommunale_Schulden,Strassen_Verkehr_Anteil,Dist_Tankstellen,Wissensintensive_Industrien,Dist_Zahnarzt
9176,Eichstätt,2.1,25,35.3,1.4,201,3019,22.6833333333333,79.9,83.8,2374.8,87.1,1092.6,770,6,19.6,167.4,10.6,6.5,2.6,105,67,4.85,6.7,50.3,35.3,24.1,53.2,27.2,93.8,49.4,95.0347826086956,1.41782608695652,3.725,7.17666666666667,13,28000,15.2167672635257,90.8,6.82166666666667,23,6.15333333333333,10.7883333333333,13.1666666666667,297.1,9.6,8.20333333333333,8,6.89666666666667
9177,Erding,3.1,25.5,31.7,2.2,376,2821,23.4083333333333,79.6,83.9,2422.7,84.5,1252.5,935,10.7,14.1,192.9,12,8.7,4.1,151,82.6,4.45,12.4,57.6,30.8,24.1,52.8,33.2,91.2,45.3,91.0058823529412,2.30764705882353,7.73529411764706,6.70833333333333,8.3,27600,12.6909775918186,88.6,5.785,25.7,5.44333333333333,9.515,10.7166666666667,543.9,12.1,7.51166666666667,5.3,6.45333333333333
9178,Freising,3.7,28,28.9,2.5,422,3228,11.9783333333333,79.7,83.7,3111.1,83,1569.6,996,9.3,20.5,295.1,13.1,13.5,3.7,213,89.9,4.38333333333333,11.4,55.2,20.7,26.3,46.9,32.6,93.3,44.2,88.3705882352941,1.94705882352941,6.08823529411765,5.69333333333333,13.1,43600,12.9980065977639,87.2,5.555,18.2,5.00583333333333,7.62083333333333,10.2,1035.2,13.6,7.69666666666667,9.5,5.47583333333333
9179,Fürstenfeldbruck,3.2,42,25.3,3.3,634,3040,23.4983333333333,80.3,84.4,2618.8,78.6,2642.4,864,10.9,22.3,412.6,10.4,11.1,3.6,484,96.5,2.85,14.9,53.7,18.1,29.8,42.5,35.1,92.7,43.9,88.2785714285714,0.462142857142857,5.69285714285714,4.94333333333333,13.8,23200,9.3714236809346,83.4,3.65833333333333,28.7,4.0725,5.095,9.28333333333333,843.3,18.3,4.92833333333333,5.7,3.7675
9180,Garmisch-Partenkirchen,2.3,39.2,45.5,3.9,141,2660,17.9133333333333,78.8,82.7,2277.3,75.7,1618,710,9,23.1,276.9,10.3,10,2,85,96.1,5.08333333333333,17.9,89.6,149.1,20.8,42.9,34,89.6,45.2,78.66,-2.85266666666667,4.65625,6.55,8.1,26100,15.6295915404818,95.1,6.035,25.9,5.56833333333333,9.29166666666667,10.3833333333333,1087.2,5.2,8.09916666666667,2.1,6.27333333333333
9181,Landsberg a.Lech,4.9,29.3,32.8,3,324,3056,28.3775,80.2,84,2569.6,79.9,1322.9,842,7,24.7,195.2,11.4,6.5,2.3,144,87.9,4.71666666666667,15,61.1,40.6,24,50.6,24.7,91.6,47.8,92.55625,0.241875,7.27058823529412,6.56583333333333,10.3,28600,12.0574727698437,89.6,4.7775,24.3,4.95583333333333,7.90583333333333,12.0166666666667,1330.9,10.9,8.44,11.2,5.48
9182,Miesbach,3.7,22.7,38.7,3.1,248,2893,31.9816666666667,78.9,83.3,2408.8,86.2,1532.2,867,10.4,22.6,383.8,9.3,10.2,3,112,84.8,5.2,16.7,77.5,46.8,25.7,39.2,38.2,90.7,47.7,82.4588235294118,-1.87235294117647,5.41176470588235,7.395,13,30500,14.8199599479055,93.2,5.98833333333333,24.3,6.45666666666667,8.05333333333333,9.26666666666667,2376.7,7.3,7.68833333333333,11.6,7.205
9183,Mühldorf a.Inn,4.9,24.5,43,4,216,2933,43.3691666666667,77.3,82,2392.1,86.8,1296.3,787,9.6,16.4,106.6,11,8.3,3.3,137,63.7,5.38333333333333,15.8,68.9,35.6,19.1,47,36.7,90.5,46.4,93.9388888888889,-1.84777777777778,7.04736842105263,7.3625,6.6,30200,14.8047585512109,89.8,6.62166666666667,23.2,5.47833333333333,9.15833333333333,12.0333333333333,1266,10.6,8.9675,17,6.95583333333333
9184,München,3.3,50.6,22.6,3,820,4016,12.99,81.4,84.4,3623.4,76.7,2484.5,2094,12.3,19.3,957.7,8.4,14.1,3.7,501,96.8,3.78333333333333,16.8,53.2,38.5,41.9,39.9,40.8,98.2,44.9,84.6586206896552,0.608275862068965,2.92333333333333,4.785,27.5,98900,8.64407283442722,81.9,3.97166666666667,16.1,4.20333333333333,5.69166666666667,6.8,648.5,20.2,5.40666666666667,8.7,4.28333333333333
9185,Neuburg-Schrobenhausen,4.1,23.3,39.3,2.3,253,2952,21.5808333333333,78.7,83.3,2353.5,84.1,1077.6,736,8.2,18,116.4,12.9,7.7,2.8,126,83.6,4.5,9.8,58.8,47.9,18.7,48.4,33.5,88.6,47.9,95.5307692307692,0.321538461538461,5,6.66,8.8,30600,11.8563432237649,88.9,5.33333333333333,23.2,4.50833333333333,8.72166666666667,10.2833333333333,745,11.7,7.09583333333333,12.5,6.30166666666667
9186,Pfaffenhofen a.d.Ilm,5.5,25.1,36.4,2.2,303,3135,21.2533333333333,79.1,82.9,3005,83.1,1182.4,828,11,17.7,192.7,10.7,8.4,4,160,76,4.51666666666667,12.4,56.7,27.3,25.1,51.9,30.4,94.8,48.5,93.55,0.26,6.3875,5.535,11.6,34700,12.7765461391469,87.2,5.465,22.3,4.97,7.49333333333333,10.0666666666667,334.6,13.5,5.51333333333333,6.2,5.21666666666667
9187,Kreis Rosenheim,4.6,27.5,34.5,2.9,249,2822,20.2716666666667,79.3,83.6,2407.5,83.8,1586.5,762,9.2,22.2,291.9,10.8,7.9,2.7,175,80.4,3.8,16.6,73.9,108.1,20.3,34.2,43.6,90.6,46.4,87.6025,-0.9525,6.08048780487805,5.75333333333333,8.8,28500,11.6252095488777,89.6,4.54666666666667,24.6,4.50666666666667,6.695,9.73333333333333,1024.4,11,6.50166666666667,7.6,5.01833333333333
9188,Starnberg,2.5,45.7,32.3,2.9,572,3400,22.4733333333333,81.7,84.2,2882.7,69.5,1886.3,1205,10.6,29.2,744.1,9.1,11.5,2.9,270,98.3,3.9,15.7,76.6,99,35,43,27.8,98.4,49.9,87.3071428571429,-1.48714285714286,5.26,4.70833333333333,21,38500,8.5413404215179,87,3.57166666666667,22.3,4.23333333333333,5.30666666666667,9.16666666666667,388.9,14.3,5.91,12.7,4.55166666666667
9189,Traunstein,4.2,27,37.5,3.2,187,3030,19.8383333333333,79.7,83.9,2555.7,81.7,1328.4,827,7.5,24.7,200.6,11.6,7.3,1.9,112,84,5,17.9,65.7,50.1,16.9,42.4,32.9,87.8,48.6,88.9758620689655,-2.34241379310345,5.87,6.09166666666667,9.3,35800,14.3697044509949,92.1,5.54,22.8,4.76333333333333,9.20833333333333,10.5833333333333,868.9,8.4,7.915,23.6,5.96666666666667
9190,Weilheim-Schongau,4.4,28.6,34.5,2.8,222,3306,37.5383333333333,79.9,83.3,2640.2,86.9,1459.6,837,5.9,21.8,214.8,10.5,7.2,1.7,136,82.7,4.95,14.7,74.7,36.6,20.9,47,31.2,92.1,46.4,89.5631578947369,-0.303157894736842,5.13157894736842,7.43833333333333,10.8,34500,13.3324356438062,91.3,6.295,23.4,5.71916666666667,10.1241666666667,11.95,521.7,9.3,8.85333333333333,24.2,6.60333333333333
9261,KS Landshut,3.3,23.8,34.7,4.9,279,2941,1.715,77.7,82.1,2402.3,60.4,3085.2,909,18.4,18.5,333.2,13.1,13.5,5,1026,98.9,2.95833333333333,30.2,75.5,180.7,26,32.8,48.6,95.8,43.9,78.4,-2.65,2.9,4.37,9.6,55300,6.69774141905738,69.4,3.20416666666667,21.6,3.64333333333333,6.695,6.56666666666667,1913.6,33.2,4.29,8.6,3.21166666666667
9262,Passau Stadt,4,26.6,43.8,5.9,182,3121,1.26,76.7,81.2,2517.4,59,2262.3,828,10.5,37.7,136.2,11.5,9.9,2.7,718,95.6,4.16666666666667,28.3,84.1,151.1,32.9,29.1,33.3,106.9,48.2,76.4,-4.28,1.5,4.525,11.7,60300,7.7809685220425,69.8,4.13333333333333,20.3,3.775,4.68666666666667,7.36666666666667,3001.2,31.7,4.93833333333333,14,4.22166666666667
9263,Straubing,4.1,30.8,42.4,5.8,184,2859,1.675,74.8,79.8,2427.8,59.9,2327.3,836,14.1,25,173.1,11.6,11,3.1,681,99.1,3.03333333333333,53.5,86.9,94.5,17.4,40,35,93.3,44.4,79.1,-4.88,1.6,3.68833333333333,8.2,47300,6.23027696793003,73.3,2.985,19.7,3.32666666666667,4.35,5.71666666666667,2040.2,29.3,3.81333333333333,12.6,3.15833333333333
9271,Deggendorf,3.8,26.9,37.6,3.7,147,2873,14.2483333333333,77.7,81.9,2459.8,83.1,1119.4,688,5.4,20.6,72.6,12,5.7,0.9,134,39.8,5.28333333333333,19.5,66.6,95.3,18.2,51.8,27.6,92.3,49.9,94.5263157894737,-2.18263157894737,6.91578947368421,8.275,7.3,35200,14.3370521068062,88.4,6.49333333333333,19.3,5.15,8.61,14.2333333333333,994.3,12,7.09666666666667,9.4,7.08
9272,Freyung-Grafenau,3.8,26.5,52.8,4.2,107,2573,35.1808333333333,77.3,82.3,2037.9,87.7,860.3,529,2.7,20.4,34.3,12.1,3.1,-0.3,79,45.1,6.1,12.4,60.3,52,15.8,63.7,15.9,91.6,51,94.3052631578948,-3.6678947368421,2.55,8.54583333333333,4.4,25800,18.6839865144568,91.3,6.88333333333333,25.2,5.24916666666667,11.44,13,1672.6,9.2,12.325,11,7.7475
9273,Kelheim,4,26.5,41.7,3,209,2928,28.71,78.6,82.7,2400.4,86.2,1063.5,720,9.1,19.1,122.1,13.1,8.3,2.9,109,72.1,5.73333333333333,10.3,66.1,32.8,16.8,51.7,29.2,92.2,48.2,93.5384615384615,-1.29846153846154,3.12142857142857,8.13333333333333,6.9,28800,14.892062433769,90.2,7.915,23.2,6.85416666666667,9.7075,13.2166666666667,519.4,10.3,8.50583333333333,17.7,7.05166666666667
9274,Kreis Landshut,3.3,23.8,34.7,2.6,211,2948,19.4016666666667,79.4,83.2,2460,86.4,1035.6,794,8.1,12.5,113,10.4,6.7,2.7,113,75.6,5.43333333333333,8.9,54,12.2,20.2,56.8,30.7,91.7,48.8,94.9333333333333,-0.281666666666667,6.52916666666667,7.17083333333333,7.5,32400,15.267530559123,89.5,6.83833333333333,24.7,5.97666666666667,10.2933333333333,12.0166666666667,535.6,10.9,7.72666666666667,17.8,6.69
9275,Kreis Passau,4,26.6,43.8,4.1,150,2598,21.2275,77.9,82.9,2196.7,84.2,964.9,598,5.7,25.5,57.3,12.1,4.9,0.9,122,65.7,5.2,15,79.4,34.1,20.7,52.7,21.7,90.4,51.5,93.4314285714286,-2.52314285714286,6.66285714285714,6.50833333333333,4.7,27500,15.2407231373992,88.2,5.87666666666667,23.8,5.06166666666667,7.025,11.1,1211.3,12.6,7.3975,14.5,6.17916666666667
9276,Regen,3,20.7,59.9,4,110,2702,30.6883333333333,76.5,81.8,2183.3,89.5,957.9,606,2.1,20.5,74.3,11.8,3.4,-0.3,78,58.6,6.03333333333333,9.9,70.8,41.2,17.4,57.3,22.2,90.5,50,92.2095238095238,-4.08,8.83333333333333,8.2,4.7,27500,16.1174112706366,92.3,7.71,21.6,6.33333333333333,10.9166666666667,11.65,1774,8.2,8.68166666666667,8.1,7.52833333333333
9277,Rottal-Inn,5.2,23,41.5,3.5,152,2644,44.44,77.8,82.4,2193.9,87.4,910.4,651,6.5,26.2,58.9,11.5,7,1.1,92,60,5.8,13,61.8,52.2,18.5,44.6,29.1,91.4,51,96.06,-2.8848,7.396,7.82666666666667,5.5,28400,15.0939234017257,90.3,6.82166666666667,24.5,6.26666666666667,8.75333333333333,13.0166666666667,1576.7,10.1,9.57333333333333,3.3,7.185
9278,Straubing-Bogen,4.1,30.8,42.4,3,158,2696,18.1041666666667,78.7,82.9,2274,86.2,802.6,665,6.4,14.7,81,11.5,4.8,1.9,82,39.1,5.31666666666667,10.6,57.2,42.9,17.9,63.9,21.4,92,50.8,96.1818181818182,-0.934090909090909,3.85454545454545,7.425,5.3,23300,16.204645514953,90.3,6.46,24.7,5.85333333333333,11.1616666666667,12.8166666666667,526.6,10.2,9.06,8.4,6.28166666666667
9279,Dingolfing-Landau,2.8,27.4,42,2.8,156,3779,28.2116666666667,78,82.2,3116.4,84.4,936.5,1652,10.5,27.5,48.7,14.6,8.2,3.2,107,34.4,6.73333333333333,10.5,61,26.8,19.7,47.1,25.4,92.4,48.8,96.1071428571429,-1.40642857142857,6.07857142857143,7.39833333333333,4.2,63600,14.6651049107143,89.1,7.165,17.9,6.00916666666667,8.7575,12.9,504,11.4,9.22583333333333,46.9,7.26333333333333
9361,Amberg,4.2,26.6,52.3,6.3,188,3204,1.325,75.5,80,2649.2,62,2426.4,811,2.1,20.6,143.8,12.6,7.2,-0.6,828,98.9,2.96666666666667,34.6,86.7,134.8,23.9,38.5,40.9,91.7,46.6,75.5,-5.05,-1,4.545,10.5,50000,5.69694574490221,68.2,3.51333333333333,17.1,3.27166666666667,4.39833333333333,5.98333333333333,897.2,34.1,3.80666666666667,28.2,3.37666666666667
9362,KS Regensburg,4.4,41.6,30,4.9,309,3454,2.00666666666667,78.4,83,3008,36.7,3168.9,1275,12.3,25.6,412,11.3,12.1,4.4,1763,99.7,2.88333333333333,43.2,71,193.7,30.2,34.3,40.1,98.6,43.1,64.1,0.13,2.1,3.42,17.5,82400,5.5207406380882,51.5,2.84166666666667,18.1,3.02666666666667,3.69166666666667,5.48333333333333,1024.9,55.6,3.20333333333333,24.8,3.08333333333333
9363,Weiden i.d.OPf.,4,28.2,53,7.5,155,2684,1.80166666666667,75.6,79.7,2207.2,65.5,2025.6,741,4.9,26.3,162.7,13.2,7.3,0.2,593,99.3,2.95,42.4,78.9,170.7,21.3,36.7,37,102.4,47.8,73.1,-4.8,3.2,3.94166666666667,6.7,51300,6.67844649084568,73.3,3.48,24,3.46833333333333,5.47,6.26666666666667,2112.3,29.3,4.83166666666667,1.4,3.835
9371,Amberg-Sulzbach,4.2,26.6,52.3,3.5,171,2940,15.4683333333333,77.8,82.8,2407.9,87.6,872.6,591,1.2,16.2,64.7,10,3.8,-0.5,82,70.4,5.2,10.3,66,20.1,24.7,44.6,39.3,94.8,50.5,93.2636363636363,-3.03272727272727,15.0652173913043,7.47166666666667,5.4,24300,14.9028766285967,91,6.335,22,6.155,8.925,10.55,1578.6,9.4,7.99833333333333,13.9,6.34333333333333
9372,Cham,2.6,22.3,59.1,3.4,116,2608,44.5916666666667,77.3,82.9,2216.7,86.7,802.5,625,3.1,25.6,42.3,11.8,3.5,0.3,83,72.3,5.48333333333333,10.2,66.7,54.7,17.9,50,24.4,92.8,50.7,94.4875,-2.7690625,5.86875,8.2,5.1,30800,18.875666542889,90.1,6.91166666666667,20.4,5.86666666666667,9.23166666666667,11.3,1392.3,10.3,11.1,18.7,7.25333333333333
9373,Neumarkt i.d.Opf.,3.3,26.8,38.9,2.4,207,2989,19.505,78.4,82.6,2388.3,81.6,916.2,732,6,17.8,68.7,11.4,5.9,1.8,96,61.8,5.86666666666667,10.4,59.7,40.3,17.9,47.2,35,90,49.2,95.9882352941176,-1.13705882352941,3.57647058823529,8.04,6.8,33400,16.502663261218,90.1,7.60416666666667,20.8,7.005,11.88,13.6166666666667,230.7,10.5,7.72083333333333,11.6,7.395
9374,Neustadt a.d.Waldnaab,4,28.2,53,4.1,128,2776,17.7583333333333,77.4,81.8,2304.1,81.8,675.3,583,-0.7,27,54.2,11.6,3.5,-0.9,67,75.5,4.4,11.9,67.2,19.8,26,44.2,28.8,95.8,50.9,91.7571428571429,-3.87380952380952,4.26363636363637,5.92583333333333,4.9,27200,16.3356487593837,90.5,6.08,19.3,5.72333333333333,8.095,9.43333333333333,800.4,9.9,10.2783333333333,19.7,6.00583333333333
9375,Regensburg,2.6,16.3,37.1,2.5,205,2951,18.5008333333333,79.4,83.4,2466.6,85.3,1203.6,694,7.4,13.3,141.1,11.2,5.7,2.2,135,58.9,5.38333333333333,10,62,12.3,18.9,49.2,37.6,93.5,49.8,91.9034482758621,-0.053103448275862,2.46666666666667,7.96,7.2,22300,13.957198128101,89.4,6.76,25.3,6.27,9.81916666666667,10.3833333333333,488.6,11.2,10.67,21.8,6.36666666666667
9376,Schwandorf,3.1,27.9,52,3.5,139,2783,27.36,77.5,82.5,2327.1,84.2,929.6,693,5.3,21,79,11.9,5.1,0.7,98,53.9,5.28333333333333,11.5,70.3,39.9,18.2,45.7,33.3,91.1,48,92.9736842105263,-3.27631578947368,2.37,7.30833333333333,5.3,32800,15.951456562415,89.8,6.48166666666667,20,6.81833333333333,8.165,8.93333333333333,1209.1,10.5,9.23333333333333,13.7,7.04666666666667
9377,Tirschenreuth,3.8,17.6,64.7,4.8,123,2759,19.64,76.3,81.4,2354.7,87.3,822,600,-0.6,24,38,11.1,2.7,-1.7,68,80.6,4.83333333333333,10.5,62.8,39.6,24.9,42.4,33.6,94.7,49,91.4777777777778,-4.54222222222222,2.43157894736842,7.03916666666667,5.9,29600,12.9248097312264,92.2,6.16666666666667,19.3,5.99083333333333,7.60166666666667,8.68333333333333,1582,8.2,9.46083333333333,12.2,6.27333333333333
9461,Bamberg,3.6,37.4,37,5.2,279,3159,1.72666666666667,77.3,81.5,2538.1,43.8,2611.9,808,7.1,22.7,-99,12.2,9.2,1.8,1317,99.5,3.03333333333333,34.3,79.2,140.8,32.4,37.3,40.1,95.9,44.3,63,-2.98,1.2,3.05666666666667,12.6,56100,5.94878351955307,56.6,2.98166666666667,18.7,2.79833333333333,4.20833333333333,5.15,340,50.4,3.19166666666667,19.8,3.07166666666667
9462,Bayreuth,3.9,34.6,46.8,6.3,211,3012,1.685,76.4,82.6,2577.2,53.8,2559,886,6.5,20.7,189.6,10.7,8.5,0.5,1070,99,3.29166666666667,36.1,67,191.6,36.4,33.8,45.5,98.6,44.5,71.2,-3.75,1,3.7775,12.6,57700,6.53108374476362,63.8,3.50833333333333,18.8,3.28416666666667,4.15916666666667,5.58333333333333,1691.1,41.8,4.34166666666667,3.2,3.4725
9463,Coburg,5.9,32.2,48.8,6.4,199,3281,1.57333333333333,76,80.3,2908.7,51.2,2101.3,1573,4.1,23.2,108.6,10,7.9,0.2,850,99.1,3.25,23.9,53.6,124.2,43.2,37.5,39.3,99.2,46.9,77,-4.85,2.6,3.52333333333333,12.6,77900,6.10172064989518,63.7,3.35833333333333,12,3.895,5.57,5.38333333333333,437.2,40.5,4.88,21.2,4.485
9464,Hof,5.4,31.7,78.4,7,185,2508,1.13666666666667,74.4,80.1,2310.4,58.6,2103.5,692,2.8,26.4,-99,10.4,11.2,-0.4,764,99.2,2.71666666666667,36.4,90.2,100.4,29.1,40,33.6,101.3,47.8,70.2,-6.23,1,4.0175,8.8,40800,6.19445390070922,68.1,3.92833333333333,20.2,3.49666666666667,4.11166666666667,5.46666666666667,2524.2,36.3,4.07,5.2,3.75583333333333
9471,Kreis u. Stadt Bamberg,3.6,37.4,37,3.1,226,2715,14.9333333333333,77.7,82.3,2302.2,85.5,1211.1,687,3.4,17.4,99.5,11.2,3.1,0.7,124,85.3,3.85,8.7,52.5,20.8,31.8,47.6,35,95.9,47.9,90.3285714285714,-1.64571428571429,3.27586206896552,5.17166666666667,5.7,23300,14.4072079324123,90.4,5.135,25.2,4.88833333333333,6.77333333333333,11.7833333333333,474.4,10.2,6.18333333333333,16.7,4.62
9472,Kreis u. Stadt Bayreuth,3.9,34.6,46.8,3.8,177,2677,17.5983333333333,77.7,82.6,2310.1,88,892.1,582,1.6,21.4,59,10.6,2.8,-0.6,82,51,5.63333333333333,7.2,59.3,11.9,29.6,42.9,35.8,93.4,50.5,91.3428571428571,-4.13857142857143,9.15909090909091,6.66166666666667,5.4,18800,17.4774153315946,91.2,7.11666666666667,23.5,6.37666666666667,8.085,14.1833333333333,1893.9,9.2,8.02166666666667,12,6.46333333333333
9473,Kreis u. Stadt Coburg,5.9,32.2,48.8,4.3,176,2483,14.0516666666667,77.9,82.7,2251.7,82.5,1139.7,680,0.9,19.2,39.8,10.6,3.7,-0.8,147,87.5,5.41666666666667,8.9,61.1,10.7,40.8,48.2,32.6,94.6,49,90.93125,-3.020625,4.55294117647059,6.32333333333333,5.2,24800,13.6119511379738,88,5.87416666666667,16.5,5.925,7.40833333333333,10.3666666666667,1177.9,12.9,7.47166666666667,8.9,5.99083333333333
9474,Forchheim,3.3,31.6,44.5,3.2,307,2856,24.3,78.5,82.1,2473,84.2,1411.5,666,4.1,17.8,130.5,11.6,5,0.8,177,81.1,3.85,10.3,56.2,27.2,33.6,49,33.2,95.4,48.8,91.8368421052631,-1.24631578947368,3.76842105263158,5.60333333333333,10,22500,13.2510662123281,88.4,5.38833333333333,24.6,5.06,7.66,10.3333333333333,1148.3,12.6,6.925,17.9,4.93
9475,Kreis u. Stadt Hof,5.4,31.7,78.4,4.6,162,2539,15.3791666666667,77,81.9,2389.5,85.6,938.3,637,-0.7,15.6,21.9,9.8,4,-2.2,108,80.5,5.26666666666667,10.2,66.2,58.7,32.7,46.9,37.5,88.7,50.6,90.8809523809524,-8.01761904761905,3.04090909090909,6.18166666666667,7.4,29600,12.6825813036911,89.2,6.51583333333333,15.2,5.80666666666667,8.56166666666667,8.41666666666667,1361.8,11.5,8.56333333333333,3.7,5.78916666666667
9476,Kronach,3.4,31.7,56.6,4.4,161,2529,28.23,76.8,81.8,2263.5,87.3,1065.3,681,-2.1,32.2,30.1,13.8,3.1,-2.3,104,71.3,5.58333333333333,10.1,61.8,41.5,34.2,45.7,22.1,94.4,50.3,94.0533333333334,-5.82266666666667,4.1,6.205,5.9,29000,17.7284725614721,90.7,6.70166666666667,17.9,5.97666666666667,7.23166666666667,12.3166666666667,1785,9.8,8.56,8.4,6.54666666666667
9477,Kulmbach,6.5,32,55.2,5,173,2772,11.1716666666667,76.8,82.1,2385.5,86.3,990.8,697,-0.2,24.8,49,9.6,3,-1.6,110,88.2,5.1,9.1,73.1,68.9,34.1,44.4,30.8,95.2,50.4,91.7642857142857,-5.98785714285714,3.61428571428571,6.485,7.1,31100,15.0431362055281,89.4,5.85166666666667,19.1,6.45666666666667,7.41166666666667,11.4,1233.4,11.1,7.77833333333333,9.7,5.93666666666667
9478,Lichtenfels,5,24.2,46.1,4.6,190,2509,17.5366666666667,76.4,80.8,2313.3,82.7,1112.6,625,1.1,17.8,53.6,14.3,3.5,-1,128,86.7,4.25,9.5,63.1,112.6,29.7,46,36.2,95.4,48.8,92.3111111111111,-4.04111111111111,2.17,5.47,6.6,32300,12.1118363360649,89.1,5.59166666666667,17.8,5.32,6.46916666666667,7.43333333333333,1644.9,11.5,5.2325,6,5.58833333333333
9479,Wunsiedel i.Fichtelgebirge,5.8,30.6,79,5.7,149,2754,10.915,75.7,80.7,2360.8,84.4,1079.3,626,-1.7,26.8,32.1,13.6,5.4,-2.7,121,75.8,4.41666666666667,10.2,68.1,55.6,36.3,43,30.2,98.7,50.7,87.925,-9.07583333333333,0.069230769230769,5.63,6.7,29900,12.6821436471727,89.4,5.5975,16,5.1375,6.135,8,3579.5,11.2,8.54416666666667,11.4,5.62
9561,Ansbach,4.4,28.4,46.5,4.7,225,3005,1.40666666666667,75.8,80.1,2590.3,73.7,1761.5,809,6.8,23.6,121.4,12.9,8.4,1,401,93,4.25,28.4,70,215.7,25.9,33.4,43,97.1,46.2,78.6,-4.25,9.3,5.70666666666667,10.9,52500,7.47656075558214,78.8,5.91083333333333,18.3,5.10333333333333,6.995,6.75,534,22.7,4.47583333333333,13,5.78666666666667
9562,KS Erlangen,3.4,51.8,22.4,4,556,4366,1.59666666666667,79.3,83.6,3601.5,52.8,3369.8,1046,6.1,24,219.8,11.3,13.8,2,1383,99.1,2.43333333333333,23.1,70.5,204.7,43.3,31.5,44.5,98.9,44.6,73,0.3,1.6,2.76166666666667,31.2,83800,6.08712440617577,62.3,2.49166666666667,12.8,3.02166666666667,4.37333333333333,6.48333333333333,1323.5,41,2.93166666666667,35.7,2.72833333333333
9563,KS Fürth,7.1,30.8,37.1,6.9,656,3086,1.41333333333333,77.1,81.9,2737.3,47.4,4130.8,751,13.9,14.3,274.3,13.6,15.7,4.2,1918,99,2.46666666666667,34.8,63.4,66.7,24.8,41,44.7,89.9,41.6,69.8,-0.55,2,2.72166666666667,12.5,31500,6.20190350474441,58.6,2.53666666666667,18.3,2.74333333333333,3.53333333333333,5.25,1994.7,46.4,3.39666666666667,9.1,2.44833333333333
9564,KS Nürnberg,7.6,32.5,30.7,7.9,826,3317,1.445,77.8,83,2918,34.6,4384.2,929,8,22.8,442,12.4,18.6,2.2,2688,99.1,2.26666666666667,57.2,67.1,69.5,28.4,37.6,39.6,94.3,40.7,66.4,-1.35,1.1,2.47666666666667,16.5,52600,5.57831382673551,47.4,2.40166666666667,16.7,2.35666666666667,3.16833333333333,5.38333333333333,2595,61.3,2.55666666666667,12.1,2.12666666666667
9565,Schwabach,5.8,31.8,38.3,4.6,512,2833,1.56333333333333,77,80.9,2466.8,62,2833.8,829,11.8,18.3,191.1,15,9.9,3.4,979,95,3.15,21.9,70.1,42.6,25,36.6,45.1,87.6,45.5,83.4,-2.18,3,3.33333333333333,7.6,32800,6.109272467903,67.5,3.285,19.8,3.41833333333333,3.815,4.83333333333333,1335.3,34.5,3.745,9.5,3.23166666666667
9571,Kreis u. Stadt Ansbach,4.4,28.4,46.5,3.1,199,2700,19.87,78.3,83.3,2265.1,85.4,874.9,696,3.3,24.9,53.9,13.7,5.8,0.6,91,71.1,5.21666666666667,9.3,57.4,30,32.1,46.9,28.2,96.4,48.6,93.1588235294118,-1.91235294117647,5.74,7.29416666666667,5,27500,15.3283250390781,90.2,7.11333333333333,20.4,6.585,8.23333333333333,12.1833333333333,989,10.4,8.10666666666667,8.9,7.04333333333333
9572,Erlangen-Höchstadt,3.2,41,34.6,2.4,405,3590,12.8066666666667,79.9,83.2,2660.7,79.8,1730.7,951,5.2,16.2,188.4,11.2,6.5,1.6,235,88.6,3.9,5.5,62.5,8.7,37.8,47.6,36.2,97.3,49.1,90.3,-0.163529411764706,3.14444444444444,4.67833333333333,14.9,31600,9.95170743603902,87.4,4.30166666666667,16.8,4.81,6.48333333333333,9.08333333333333,698.8,13.6,5.36833333333333,30,4.48
9573,Fürth,2.3,42.7,36.5,3.4,470,2683,12.1266666666667,78.9,82.7,2294.7,79.2,2139.4,743,5.1,22.4,208.9,12.3,4.8,0.5,370,84.4,4.23333333333333,8.8,47.4,0,32.7,38,39.6,96.5,48.8,88.0416666666667,-2.31833333333333,4.64166666666667,4.65833333333333,7,20900,10.5536267197929,84.1,4.44833333333333,24,4.45583333333333,5.62333333333333,9.43333333333333,954.6,17.3,5.4775,9.5,4.2925
